split,image_id,file_name,source_split,source_file_name,source_group,sha256,positive,annotations,small_boxes,medium_boxes,large_boxes
train,1699,aircraft_surface_damage_crack_v2_0001699.jpg,train,IMG_20230513_095426_jpg.rf.2f307a07637114523a38522564a11cc9.jpg,img_20230513_095426,a09f872049c7c787a0b400e8550c6d68b3d196c1e64a10fb5937d528b31dca15,0,0,0,0,0
train,1700,aircraft_surface_damage_crack_v2_0001700.jpg,train,IMG_20230513_095426_jpg.rf.35278fbe9113ede9bf01d05a6bebe981.jpg,img_20230513_095426,5a0422f23d093fec7e66239759314f2cb7adb16f6e422550a4dba16c06d52619,0,0,0,0,0
train,1701,aircraft_surface_damage_crack_v2_0001701.jpg,train,IMG_20230513_095426_jpg.rf.e85e4f93faad5e772d05aef1b55f26e8.jpg,img_20230513_095426,139690da68bde7c671451d4d6517df0d2125f8167912b99ca0a3d6885a5df0a5,0,0,0,0,0
train,1702,aircraft_surface_damage_crack_v2_0001702.jpg,train,IMG_20230513_095518_jpg.rf.26bc2089b6cc5bd3d6f5478393d1a594.jpg,img_20230513_095518,36ee47d245c531db54b1625df19383cbe2556ec63d74b7cf996798eee64a94f4,1,1,0,1,0
train,1703,aircraft_surface_damage_crack_v2_0001703.jpg,train,IMG_20230513_095518_jpg.rf.3d658738e667b2bd49c58b6f81be686a.jpg,img_20230513_095518,dbe5ae09ce31ad8a257e67b3b497904743eb9b94036e8570d928833de87d1c05,1,1,0,1,0
train,1704,aircraft_surface_damage_crack_v2_0001704.jpg,train,IMG_20230513_095518_jpg.rf.ef15bfd4669d5107f14d30ebbb92ef44.jpg,img_20230513_095518,08937b71f287e2f5c5952da1bcf1eafb01d5a6d44b7bdfb25fb8fe2296ca2207,1,1,0,1,0
train,1705,aircraft_surface_damage_crack_v2_0001705.jpg,train,IMG_20230513_095521_jpg.rf.51cdc40b230c279600dff5620b16e9f2.jpg,img_20230513_095521,295d96cb6894c7530c99740420c931f51ea7e8af81db225458f2c91b1b17b6b5,1,1,1,0,0
train,1706,aircraft_surface_damage_crack_v2_0001706.jpg,train,IMG_20230513_095521_jpg.rf.95eb691a3a813f5df81625f3bd53a9be.jpg,img_20230513_095521,2945369a7e73b5d86c06130798804d14bf70c529ed365768d270895463168219,1,1,1,0,0
train,1707,aircraft_surface_damage_crack_v2_0001707.jpg,train,IMG_20230513_095521_jpg.rf.fb1d93169a34d93e054507eb79b7e434.jpg,img_20230513_095521,7f9a1c3a06539594c4856ae05190c2bdd15c00a8fefde9c09b13f5fe2f057e45,1,1,0,1,0
train,1708,aircraft_surface_damage_crack_v2_0001708.jpg,train,IMG_20230513_095524_jpg.rf.90b40101a15c77a8114cc7880442be28.jpg,img_20230513_095524,a8dc4abfaa45aee656481396b08185a340979ac38513911f3650c87d9d40cf7f,1,1,0,1,0
train,1709,aircraft_surface_damage_crack_v2_0001709.jpg,train,IMG_20230513_095524_jpg.rf.abf5edcb7948ad4403ed3bc9400aab1a.jpg,img_20230513_095524,a8b26413f90c918bcfef8c0fc51e6221aea52d8be146108ea021b6dabaf631ef,1,1,0,1,0
train,1710,aircraft_surface_damage_crack_v2_0001710.jpg,train,IMG_20230513_095524_jpg.rf.f0ed51e90dc781085d0de9d9ec0f05d1.jpg,img_20230513_095524,3165fffa834fa6233d5577fed1841a8b9eeacea0cdb1e791323aa70bdb7e116c,1,1,0,1,0
train,1711,aircraft_surface_damage_crack_v2_0001711.jpg,train,IMG_20230513_095532_jpg.rf.5e89fde0c02ba30cb4791e33cd17c76c.jpg,img_20230513_095532,93622c91b183e6819bd803e0d7035d7f20fd8455a0fe5fc8090cce104aaa0b18,1,1,0,1,0
train,1712,aircraft_surface_damage_crack_v2_0001712.jpg,train,IMG_20230513_095532_jpg.rf.bcc9108089a07d58b274c53ba321d26d.jpg,img_20230513_095532,d3b236d465b06ea68816576085fe4bebf89cf9680118568e32b9dbfe394cae44,1,1,0,1,0
train,1713,aircraft_surface_damage_crack_v2_0001713.jpg,train,IMG_20230513_095532_jpg.rf.fa8a0ac05717c33962e0740df3b9e3ab.jpg,img_20230513_095532,792101a21c49fb730aec9a19eb0f450ee5db92b46aa170421327483f17b7d690,1,1,0,1,0
train,1714,aircraft_surface_damage_crack_v2_0001714.jpg,train,IMG_20230513_095540_jpg.rf.2a696308ab47be679f874817703e24e7.jpg,img_20230513_095540,bdade6ae4db9fe25a0eff1d93889b8a51e9b7137594b97726cbbfed95f296756,1,1,0,1,0
train,1715,aircraft_surface_damage_crack_v2_0001715.jpg,train,IMG_20230513_095540_jpg.rf.80f31ceb7b09cadcc2ecf33ae7129164.jpg,img_20230513_095540,51e3c8f72f49c071132c7416495f9e11fb4c8c4bdbb93b1c03a7c126146a0a09,1,1,0,1,0
train,1716,aircraft_surface_damage_crack_v2_0001716.jpg,train,IMG_20230513_095540_jpg.rf.ff158b28148efd71e4312264dd92ccad.jpg,img_20230513_095540,ef13891137cb1adad57a89e8364e6995c9589ee3380454757558e62c03d1288a,1,1,0,1,0
train,1717,aircraft_surface_damage_crack_v2_0001717.jpg,train,IMG_20230513_095544_jpg.rf.0a6d0a1926ab99b3d52347b68491bff2.jpg,img_20230513_095544,27368cd4bebb30b9b65269eecdeabbf9a46e1a23b1fad74ea377169bf5476e79,1,1,0,0,1
train,1718,aircraft_surface_damage_crack_v2_0001718.jpg,train,IMG_20230513_095544_jpg.rf.5ac2e641f4246b037a8ef5cc9fffad3f.jpg,img_20230513_095544,39c96761618b4ff8a2a4c6ab83d46b65aeef0793bb2c14b7c433e0b6a1abf018,1,1,0,1,0
train,1719,aircraft_surface_damage_crack_v2_0001719.jpg,train,IMG_20230513_095544_jpg.rf.7fde14fae30656c78ef8b24fdaea557e.jpg,img_20230513_095544,b72897efaad7f9b25e6f4482412540310e92baddfd27ddc3aed652478b406dfe,1,1,0,0,1
train,1720,aircraft_surface_damage_crack_v2_0001720.jpg,train,IMG_20230513_095546_jpg.rf.386c19c972aa5e9647f8f34382dce374.jpg,img_20230513_095546,4641ad94ff61b7ece57cefa960e0032a01597157474c720bcac76ab9d0176852,1,1,0,1,0
train,1721,aircraft_surface_damage_crack_v2_0001721.jpg,train,IMG_20230513_095546_jpg.rf.398a20e3c61151831a52f48edaeb7a00.jpg,img_20230513_095546,62799c86e908b64e3ee579bb9cd6d32c0d8718546b6d7bed615812d23044c6ca,1,1,0,1,0
train,1722,aircraft_surface_damage_crack_v2_0001722.jpg,train,IMG_20230513_095546_jpg.rf.acc2069996437551e193f9dc1a9b0d08.jpg,img_20230513_095546,a11df5d8402f2bfb1b277754a3e7ad8f910790908abab43413705b9e3db6e63e,1,1,0,1,0
train,1723,aircraft_surface_damage_crack_v2_0001723.jpg,train,IMG_20230513_095724_jpg.rf.620610803039d8668a441af298247ed7.jpg,img_20230513_095724,96278dfd44d95fbb19baad01413768703b8e018fe4cba18da1c9db0ba25efa9a,1,1,0,1,0
train,1724,aircraft_surface_damage_crack_v2_0001724.jpg,train,IMG_20230513_095724_jpg.rf.69ba0564440c6a12da06c4831f8568d4.jpg,img_20230513_095724,9cb29f320a223e09b2a92dcd9a9fac22bbf1c45e0d426c75b6a1217e1c4041d3,1,1,0,1,0
train,1725,aircraft_surface_damage_crack_v2_0001725.jpg,train,IMG_20230513_095724_jpg.rf.97b58736de639cb9c1bf59beb4751e5e.jpg,img_20230513_095724,1116632b07282bb19600ac83a90235d69edff12d528f9cb43a434a33870bb4e1,1,1,0,0,1
train,1726,aircraft_surface_damage_crack_v2_0001726.jpg,train,IMG_20230513_095726_jpg.rf.1466c6ef2d1cc446c0f97222bce6c67a.jpg,img_20230513_095726,84407ee3dd4a462d6bbc701bf67510a881b069da7cffc93e51e7cb36bd10728c,1,1,0,0,1
train,1727,aircraft_surface_damage_crack_v2_0001727.jpg,train,IMG_20230513_095726_jpg.rf.596354e8b5122294006ba13da0725ff3.jpg,img_20230513_095726,a1182e2f041c15960292322018903d65370e6cd716bc46d70530b5841c4db8b8,1,1,0,1,0
train,1728,aircraft_surface_damage_crack_v2_0001728.jpg,train,IMG_20230513_095726_jpg.rf.e52569355fc345d9384dd607fd1c8eb7.jpg,img_20230513_095726,695c4096370acb08f530ba8e389bc6b9d57bad4126dc102f9f666dc3ab85f4d2,1,1,0,1,0
train,1729,aircraft_surface_damage_crack_v2_0001729.jpg,train,IMG_20230513_095736_jpg.rf.08b959a1c94ee6bd34c615b5a6234d98.jpg,img_20230513_095736,ab1605a2ffee9f112a643d6618ee39ff63dc1c0c1863691b160455c221040cee,1,1,0,1,0
train,1730,aircraft_surface_damage_crack_v2_0001730.jpg,train,IMG_20230513_095736_jpg.rf.390d99bca68dde05c134e8ab6a88a681.jpg,img_20230513_095736,87c37c8e775f252c5b2eb0c297435f46936a90820f8d21828662de4c93e2c4e8,1,1,0,1,0
train,1731,aircraft_surface_damage_crack_v2_0001731.jpg,train,IMG_20230513_095736_jpg.rf.463d4c912b38f611a7fd2a0e6a2e93d8.jpg,img_20230513_095736,89dc15a98a98863979d4a8f408339709670a2a94b434c226649b87094c8ee2a5,1,1,0,1,0
train,1732,aircraft_surface_damage_crack_v2_0001732.jpg,train,IMG_20230513_095745_jpg.rf.31521dedc4996fbb372ea71c4084e3ac.jpg,img_20230513_095745,ae3acc4000445b6f8585e420c4485a8fd0c8dc86799367e6573754288fb4a5ee,1,1,0,1,0
train,1733,aircraft_surface_damage_crack_v2_0001733.jpg,train,IMG_20230513_095745_jpg.rf.d0dadf96c8ebc5f09951088440d7781a.jpg,img_20230513_095745,9b24ebbbac4310d0ab03d6efd69cd7bec42ab0785a56b7834042e936a8c92f77,1,1,0,1,0
train,1734,aircraft_surface_damage_crack_v2_0001734.jpg,train,IMG_20230513_095745_jpg.rf.f404e8c5721b2607cfc14f55049ddd61.jpg,img_20230513_095745,13c163b2d7a8b54a224b415bf161de3f12dfd397c0df1d53625942369cfea3a5,1,1,0,1,0
train,1735,aircraft_surface_damage_crack_v2_0001735.jpg,train,IMG_20230513_095801_jpg.rf.9d6f609fb779859d098bbffac3cb7b32.jpg,img_20230513_095801,5fdbfa076f6de76ce9e990816d98d56f09b3efb09a234be4544f22488efdc26b,1,1,0,0,1
train,1736,aircraft_surface_damage_crack_v2_0001736.jpg,train,IMG_20230513_095801_jpg.rf.b1a85c91cae7c6d752b0a57a81657758.jpg,img_20230513_095801,d1c26f0aefd7ea7bbe30d9e60fc471d7906807c3f67e077e1b910ea42e3a5306,1,1,0,0,1
train,1737,aircraft_surface_damage_crack_v2_0001737.jpg,train,IMG_20230513_095801_jpg.rf.c4774b0276a2f717630682aabf6b8774.jpg,img_20230513_095801,7ff4a1d90b42770b1bf54332d637792a7374e8ca72402a1c8d3604bc8200781b,1,1,0,1,0
train,1738,aircraft_surface_damage_crack_v2_0001738.jpg,train,IMG_20230513_095813_jpg.rf.0623b6e173fb6bc340e1a5f35dd4ddd5.jpg,img_20230513_095813,66bc6e8bb90ddb0a8680cc4219cd6fc9fd5826fea0c6b028801a1d6490c63302,1,1,0,0,1
train,1739,aircraft_surface_damage_crack_v2_0001739.jpg,train,IMG_20230513_095813_jpg.rf.6d53557057a68961475f7e3920d4a887.jpg,img_20230513_095813,8f03889a6761ff313507bce5559efe51364256ca65cc94c45f9bc790bb0960e0,1,1,0,0,1
train,1740,aircraft_surface_damage_crack_v2_0001740.jpg,train,IMG_20230513_095813_jpg.rf.885bb46f3eaf61a15c50c3376c16315f.jpg,img_20230513_095813,4bbfc7e052968843d9ee7644ad61e6f0d239938b4d8f49f8c40bb0e9ae71dc64,1,1,0,0,1
train,1741,aircraft_surface_damage_crack_v2_0001741.jpg,train,IMG_20230513_095847_jpg.rf.346ed59cddf36dd321599bbf917ed883.jpg,img_20230513_095847,855ed5059ee687126c77f94b7cb30feeefbcac5ff343c84d3fcbc372a4c5aba5,1,1,0,1,0
train,1742,aircraft_surface_damage_crack_v2_0001742.jpg,train,IMG_20230513_095847_jpg.rf.c54444551c66f53084b44143bd74874c.jpg,img_20230513_095847,a63037b1b5584003e41fbb324471a7b98d62e39ce1eca07bb16b0aa12133057c,1,1,0,0,1
train,1743,aircraft_surface_damage_crack_v2_0001743.jpg,train,IMG_20230513_095847_jpg.rf.e23692b687f373f249b236193f8a1173.jpg,img_20230513_095847,5afe84b2fa16d280f9f3bef9fc42cef8de975e7dca0b707783fea0f266043c3f,1,1,0,0,1
train,1744,aircraft_surface_damage_crack_v2_0001744.jpg,train,IMG_20230513_095914_jpg.rf.5aefab11b6734647477a1e01fe6e50cc.jpg,img_20230513_095914,4f379995116fa16b48e9652e925c9e03120418504a93b7b11c95ba562a70a340,1,1,0,0,1
train,1745,aircraft_surface_damage_crack_v2_0001745.jpg,train,IMG_20230513_095914_jpg.rf.830a17910c207a1ed2760a7a22fc7a22.jpg,img_20230513_095914,9d234f606f477c3d91ba3997e3aa79184698c62d048873678b693008e52d489a,1,1,0,1,0
train,1746,aircraft_surface_damage_crack_v2_0001746.jpg,train,IMG_20230513_095914_jpg.rf.b4cc884f83ce553f1bec52953c2c5365.jpg,img_20230513_095914,85ab3d3a70d0063c17a16b02e52a1b86527bac2c54b5b82f618a612812bb8d1e,1,1,0,0,1
train,1747,aircraft_surface_damage_crack_v2_0001747.jpg,train,IMG_20230513_095917_jpg.rf.22232b5e43123a17148dd021e37900ca.jpg,img_20230513_095917,f33826c9b0c4b4bb0b54483eeeb61efb8986bde9c9aa7b2a6d2ae85d019d3920,1,1,0,1,0
train,1748,aircraft_surface_damage_crack_v2_0001748.jpg,train,IMG_20230513_095917_jpg.rf.a9d4d6ad5707b8b678dc281e05c07105.jpg,img_20230513_095917,591de16b5e2c165b755e1b16e3f0160b98c6401d3c525e6eb656b1387fbded95,1,1,0,1,0
train,1749,aircraft_surface_damage_crack_v2_0001749.jpg,train,IMG_20230513_095917_jpg.rf.fef39bd990cf798d4d2756787e1e78f4.jpg,img_20230513_095917,bbb092f3e2caa38c1e0648cb5019b199990c8dc149246b53ff567b82168ff9d9,1,1,0,1,0
train,1750,aircraft_surface_damage_crack_v2_0001750.jpg,train,IMG_20230513_095920_jpg.rf.811694b86e1831d09a472b49f004985d.jpg,img_20230513_095920,e64421dfd8dd8767ee12158bde2e560bb1563a6d4ba564b37648ec6a4964945d,1,1,0,1,0
train,1751,aircraft_surface_damage_crack_v2_0001751.jpg,train,IMG_20230513_095920_jpg.rf.d22c0a1be5e5c50b03bd943936814b34.jpg,img_20230513_095920,3feb8fb8243d2e6294ee2da10ac0c6acfd5c088264d9c05cc553c87b9e00c9c5,1,1,0,1,0
train,1752,aircraft_surface_damage_crack_v2_0001752.jpg,train,IMG_20230513_095920_jpg.rf.f3f891c7b74209ae0117227ce73c879b.jpg,img_20230513_095920,1baf82ff7916e766cd8490c57e80e18f8b8c29571acf1260f23f931d939e7c9b,1,1,0,1,0
train,1753,aircraft_surface_damage_crack_v2_0001753.jpg,train,IMG_20230513_095935_jpg.rf.595f4b15d97eb222436d6ba44abd09c5.jpg,img_20230513_095935,2abbd6d737173d81d54dad33dc3050e2d2bc426f0489a031d5c078eff53cf367,1,1,0,1,0
train,1754,aircraft_surface_damage_crack_v2_0001754.jpg,train,IMG_20230513_095935_jpg.rf.9e05107fbbe6f1cc096eb9dc52dc87ee.jpg,img_20230513_095935,8265d0897efa67a4a3006eec4d08ac4d74fcc9d69cdbdaba31d6624cb212b155,1,1,0,1,0
train,1755,aircraft_surface_damage_crack_v2_0001755.jpg,train,IMG_20230513_095935_jpg.rf.f5a7497c88532a1e1430d49b33e5d517.jpg,img_20230513_095935,a56e605282119f098a4a2b93ff6be806c955c34b8f25af88dbf59fef7f483be9,1,1,0,0,1
train,1756,aircraft_surface_damage_crack_v2_0001756.jpg,train,IMG_20230513_095938_jpg.rf.66071fc66f4de311277ba076ca1b4a64.jpg,img_20230513_095938,3ff7b2426a5efd76b35afc3352b519b99bf505a2a3530343e75a19f7f54964b9,1,1,0,1,0
train,1757,aircraft_surface_damage_crack_v2_0001757.jpg,train,IMG_20230513_095938_jpg.rf.9a1d93d35442ddddeac1951475484850.jpg,img_20230513_095938,f260c3aea8a55499126239f379f4db39b71bbea5789d812a604d7ec989894098,1,1,0,1,0
train,1758,aircraft_surface_damage_crack_v2_0001758.jpg,train,IMG_20230513_095938_jpg.rf.fec8a94e129c748bc90b63fc1751df5e.jpg,img_20230513_095938,ca718a6f3c440574a549eaf8aefa5d8c25621556877d838c64be2b3f9d5f3e59,1,1,0,1,0
train,1759,aircraft_surface_damage_crack_v2_0001759.jpg,train,IMG_20230513_095947_jpg.rf.26901a1fa0447c8844ece8f97cb6f3cf.jpg,img_20230513_095947,57a25f7cceac214db7d059687d85870c3eec6063a7cee9b6fd0d3ab9fbec5bb2,1,1,0,1,0
train,1760,aircraft_surface_damage_crack_v2_0001760.jpg,train,IMG_20230513_095947_jpg.rf.4178ca9266bfedf0883199a260c7dc55.jpg,img_20230513_095947,24b5a058895700834e179661f83761ccf3ab23f02dc7f1d71c6fbd96b4deca7f,1,1,0,1,0
train,1761,aircraft_surface_damage_crack_v2_0001761.jpg,train,IMG_20230513_095947_jpg.rf.8aa0f519c119d4c5a4def6299183c2d2.jpg,img_20230513_095947,c069dc975fcecfdf3ca04cb4eb0527aad3c999e8a8da31e3d81692c9410caf4f,1,1,0,1,0
train,1762,aircraft_surface_damage_crack_v2_0001762.jpg,train,IMG_20230513_095952_jpg.rf.02ba0244b7b50593e25718e3215a5a18.jpg,img_20230513_095952,3e35c273862213f5660b2e7652cf913acb9545d851cf4351e922ce8e89499e40,1,1,0,0,1
train,1763,aircraft_surface_damage_crack_v2_0001763.jpg,train,IMG_20230513_095952_jpg.rf.b1ca42f2d1a62d3bf4db1145c8408d39.jpg,img_20230513_095952,a5fb8e112315080c839fda1029ba14132f974866dd9c8a374963d906779109a6,1,1,0,0,1
train,1764,aircraft_surface_damage_crack_v2_0001764.jpg,train,IMG_20230513_095952_jpg.rf.d1815a2efa43f1350e7b8625e70553be.jpg,img_20230513_095952,6615212e7868d505b392118d47a764802391ea81a9e6b81915ffcc2f86d0f238,1,1,0,0,1
train,1765,aircraft_surface_damage_crack_v2_0001765.jpg,train,IMG_20230513_095954_jpg.rf.04bb3d7bd149719baf54f489e2b64409.jpg,img_20230513_095954,5c3acf146376efb3a0ee52702f30e96ff206d1d7e265add5e98a70fb679c54d5,1,1,0,0,1
train,1766,aircraft_surface_damage_crack_v2_0001766.jpg,train,IMG_20230513_095954_jpg.rf.4a7c79516844e8807accfe682f9e9cad.jpg,img_20230513_095954,ab43bddda39c6ec17588bcb4aae497443352e150dfd3de845cb4543ee4d02f92,1,1,0,0,1
train,1767,aircraft_surface_damage_crack_v2_0001767.jpg,train,IMG_20230513_095954_jpg.rf.542e9f70f613de7ae3233121772544bc.jpg,img_20230513_095954,5dc257da2815933947afc17b79342490e0064cbdfd8db31ba16ef1ce26a18745,1,1,0,0,1
train,1768,aircraft_surface_damage_crack_v2_0001768.jpg,train,IMG_20230513_100005_jpg.rf.07342b8a4e69ec58dec0e600d6c07ae4.jpg,img_20230513_100005,b338172479a139ba8d25fd22b6bf7dd592852d52aa4fead30e432214325c43fb,1,1,0,1,0
train,1769,aircraft_surface_damage_crack_v2_0001769.jpg,train,IMG_20230513_100005_jpg.rf.40fd25696adbafe374e6ea8d652629c6.jpg,img_20230513_100005,80f023ed1ac2e0806fd43caade58296b688472af3fea031bf6b36bf6e93ebfaa,1,1,0,1,0
train,1770,aircraft_surface_damage_crack_v2_0001770.jpg,train,IMG_20230513_100005_jpg.rf.b88e7597fe5806ee73423dd3c3397607.jpg,img_20230513_100005,6a06dba923adaadcc45bfbf03fcc9e74ed36179c3b421b1867b76eb251869bf8,1,1,0,0,1
train,1771,aircraft_surface_damage_crack_v2_0001771.jpg,train,IMG_20230513_100008_jpg.rf.6ff3d4ed5fee6b866e2df038c43f6b44.jpg,img_20230513_100008,a0b94fad398f690bf61604c828c06e2771595b1a93617ed7e38df9873ec1f3a8,1,1,0,0,1
train,1772,aircraft_surface_damage_crack_v2_0001772.jpg,train,IMG_20230513_100008_jpg.rf.803533152f7b38a28187819b406599ee.jpg,img_20230513_100008,920a02377ab14ca5f5972902de3ad7df73b8ac621cb615d7286e9774a9b460cc,1,1,0,1,0
train,1773,aircraft_surface_damage_crack_v2_0001773.jpg,train,IMG_20230513_100008_jpg.rf.8416d507c116b50425e3d5d0f0a1cb61.jpg,img_20230513_100008,c0e404bb9c82dc21f17fac125aad5ec2a7af5b518bc8deeec012c535db90fc76,1,1,0,1,0
train,1774,aircraft_surface_damage_crack_v2_0001774.jpg,train,IMG_20230513_100011_jpg.rf.91c930ed20f595726ec3ad9b02af6ed2.jpg,img_20230513_100011,d1a1d1b2e0a05b039c4d7c12bd99533be3507351cf401f320a13863fd3824f55,1,1,0,0,1
train,1775,aircraft_surface_damage_crack_v2_0001775.jpg,train,IMG_20230513_100011_jpg.rf.cf0ef26e909063d253d938e38b111114.jpg,img_20230513_100011,c21108ce490a75a3ad57f11fdd687c8f85de47814432a1305c776aeb06388433,1,1,0,0,1
train,1776,aircraft_surface_damage_crack_v2_0001776.jpg,train,IMG_20230513_100011_jpg.rf.d7da7d56fceb1369720a3656d8728a1c.jpg,img_20230513_100011,ac7e20957a3735cdd4b7b1455ae5cdc0d660532e5baaf582cc78802e08106ab3,1,1,0,0,1
train,1777,aircraft_surface_damage_crack_v2_0001777.jpg,train,IMG_20230513_100017_jpg.rf.483a07277f91b8060dfe780e811fe082.jpg,img_20230513_100017,cebf525cb5077e6e7b21ec2da7004916ff2e3faeb75e8ca03d16e28477477551,1,1,1,0,0
train,1778,aircraft_surface_damage_crack_v2_0001778.jpg,train,IMG_20230513_100017_jpg.rf.7aa4f7d08541cc5ae48214e86846be01.jpg,img_20230513_100017,9084896103ed9c9958f6d5883e8f43c7c47989232954a57dc12bd8ea7ec6fc2c,1,1,1,0,0
train,1779,aircraft_surface_damage_crack_v2_0001779.jpg,train,IMG_20230513_100017_jpg.rf.f88c7adfead7217d1d9bbd6d1ccb2527.jpg,img_20230513_100017,e8ab0734d83d22471eb7501d36fa022301450d64d1c8fecdc039d058be36e4de,1,1,1,0,0
train,1780,aircraft_surface_damage_crack_v2_0001780.jpg,train,IMG_20230513_100021_jpg.rf.496e9580e07c169b120042904b112102.jpg,img_20230513_100021,caa6c231e9fb9d599d4c910faafd2fc08d33d6d583accbee52dc724b93072c30,1,1,1,0,0
train,1781,aircraft_surface_damage_crack_v2_0001781.jpg,train,IMG_20230513_100021_jpg.rf.647fc9c4ffacaecc901e58db94448761.jpg,img_20230513_100021,57bb08519e0d76b9f3380ed3507a9ecdcc672861725cf334acb283dd84abeda8,1,1,0,1,0
train,1782,aircraft_surface_damage_crack_v2_0001782.jpg,train,IMG_20230513_100021_jpg.rf.f10977205d384148ad7b60e1bd2cb4ba.jpg,img_20230513_100021,1456404d78f4213a1a0d9825f0e4f7711119e125c30b2aefdb74b5a50e79b78e,1,1,0,1,0
train,1783,aircraft_surface_damage_crack_v2_0001783.jpg,train,IMG_20230513_100025_jpg.rf.1df99f4bd5cd3ae210d49dad9d6b21f4.jpg,img_20230513_100025,2d94a3b8f6912ec1084aec1268b86d1525c3b7168dd8e2a38f365a505e0e5a8a,1,2,2,0,0
train,1784,aircraft_surface_damage_crack_v2_0001784.jpg,train,IMG_20230513_100025_jpg.rf.71fced207a1bd302ca0478d5c9e4341a.jpg,img_20230513_100025,2a32cb3f9af648f1cdf599caae5a2213d5539f3611ccccb2b2726f85c7029a4e,1,1,0,1,0
train,1785,aircraft_surface_damage_crack_v2_0001785.jpg,train,IMG_20230513_100025_jpg.rf.cfe580d9526bf92dbb5cd5831fe6b573.jpg,img_20230513_100025,2f294c1bf038385655222a6be87c406160af2d1d36e4996ba9977fb0a9b8232e,1,2,2,0,0
train,1786,aircraft_surface_damage_crack_v2_0001786.jpg,train,IMG_20230513_100027_jpg.rf.241a8fb3fcba345e33ffc18808be7496.jpg,img_20230513_100027,2992fd368624c509dd5fe73ac209c32cc45dbc1a19290cb39411adfc01475a9e,1,2,2,0,0
train,1787,aircraft_surface_damage_crack_v2_0001787.jpg,train,IMG_20230513_100027_jpg.rf.85d178a285960547a96c9fa50fee327a.jpg,img_20230513_100027,f5cd63ef138f941d124e415ac70f051d0745e1d1fac4ee61faa84a5271f3ba61,1,2,2,0,0
train,1788,aircraft_surface_damage_crack_v2_0001788.jpg,train,IMG_20230513_100027_jpg.rf.de91e4f86c0305fcdff150233a7196c6.jpg,img_20230513_100027,2bbd48080c2d1e6888b7b660f63ada1c1616306bcf43bc7705fca114075ea3aa,1,2,2,0,0
train,1789,aircraft_surface_damage_crack_v2_0001789.jpg,train,IMG_20230513_100051_jpg.rf.147bbb7154b4cdff07911b0d753b863b.jpg,img_20230513_100051,e7c0950aeb5ff0b05c7e21004964b9005ada4c0051b2bd25ae7a309cd6c01168,1,1,1,0,0
train,1790,aircraft_surface_damage_crack_v2_0001790.jpg,train,IMG_20230513_100051_jpg.rf.6e2c8360ae0e167beede51893fc54c5d.jpg,img_20230513_100051,4d32d92a29c5e9a8c944a4f3d351214bd8dde980c74f2dc3ecbf1db1ae49ef24,1,1,0,1,0
train,1791,aircraft_surface_damage_crack_v2_0001791.jpg,train,IMG_20230513_100051_jpg.rf.a943022ea10bf82c9ed9a7863718843d.jpg,img_20230513_100051,249e6c0ef6c2f3a3429ee3b3a4a7fce040ba454034a0b54a793cc64b87eaa1e1,1,1,0,1,0
train,1792,aircraft_surface_damage_crack_v2_0001792.jpg,train,IMG_20230513_100056_jpg.rf.2f173070fea52505a77f554fe7ccbd2a.jpg,img_20230513_100056,27a3bb2bc9a5f277b59db83badf3f3f6eadf06def3a067abf25ceaf03c5ade2a,1,1,1,0,0
train,1793,aircraft_surface_damage_crack_v2_0001793.jpg,train,IMG_20230513_100056_jpg.rf.4b70facdf85720185dbb2071c8f16bff.jpg,img_20230513_100056,d17c28098dfcd0bf329e9abf4ac5518cb0bfe75f8d2fbe6c2eac85b1f0735128,1,1,0,1,0
train,1794,aircraft_surface_damage_crack_v2_0001794.jpg,train,IMG_20230513_100056_jpg.rf.4e2998fd72eb27aa6f5e115d1e267ca6.jpg,img_20230513_100056,e9aa82642995940ceca3bc5da65eb9d9e69a6eb09397e6156048d61ce773dc40,1,1,0,1,0
train,1795,aircraft_surface_damage_crack_v2_0001795.jpg,train,IMG_20230513_100059_jpg.rf.0ff42534c9829b9ffbabeaa3068c9dec.jpg,img_20230513_100059,5a6d69639749b1357523e0ce94f6033b4efae3c95e4c8f753f1fea71d94933ac,1,1,1,0,0
train,1796,aircraft_surface_damage_crack_v2_0001796.jpg,train,IMG_20230513_100059_jpg.rf.2adad939defb10ac121a3fbc59007ed7.jpg,img_20230513_100059,afc11c292b0588a584eb143b76305cd1c03aeb9051b8da79c14d2a5e908f325d,1,1,1,0,0
train,1797,aircraft_surface_damage_crack_v2_0001797.jpg,train,IMG_20230513_100059_jpg.rf.acb716f6c0a3cd459c712c8be179dbf0.jpg,img_20230513_100059,2efb11526ec0491ad46c6bdbf5c843c364244b8e9100b18dceb8e2884c2e921d,1,1,1,0,0
train,1798,aircraft_surface_damage_crack_v2_0001798.jpg,train,IMG_20230513_100102_jpg.rf.173a5a8961ad5a512e3cb0b7d3e3e42d.jpg,img_20230513_100102,173afabe6ac52cd2642e64a30101e71d6a15490ae48663dcd19e7a1f83f04cfb,1,1,0,1,0
train,1799,aircraft_surface_damage_crack_v2_0001799.jpg,train,IMG_20230513_100102_jpg.rf.4afc9416388827251293fa947d5e0e6d.jpg,img_20230513_100102,bab0cb1614725135c8563dae1181c086d679fda81fd7437b3ac9b97a068e821a,1,1,1,0,0
